subject_1_code,subject_1_name,subject_2_code,subject_2_name,similarity_score
976411,Contemporary France,97605,German Today,0.13987715047497973
31260,Fundamentals of Interaction Design,97408,Show and Tell: Francophone Cultures on Display,0.13982239901798418
97203,Japanese Language and Culture 3,42177,Image Processing and Pattern Recognition,0.13980847278619413
976111,Contemporary China,97607,German Film,0.1397811389628662
97602,German Language and Culture 2,32144,Technology Research Preparation,0.13962850118639314
31260,Fundamentals of Interaction Design,97407,Francophone Identities in Conflict,0.13952924361907745
31269,Business Requirements Modelling,97806,Italian Popular Culture,0.13946608266768462
97409,Francophone Cultures of Consumption,32513,Advanced Data Analytics Algorithms,0.1394597695754856
97401,French Language and Culture 1,CBK90487,Chinese Language and Culture,0.13943963451564853
97403,French Language and Culture 3,CBK90487,Chinese Language and Culture,0.13943963451564853
97401,French Language and Culture 1,CBK90494,Chinese Language and Culture,0.13943963451564853
97403,French Language and Culture 3,CBK90494,Chinese Language and Culture,0.13943963451564853
32513,Advanced Data Analytics Algorithms,32567,Business Intelligence for Decision Support,0.13943426261828643
976421,Contemporary Germany,97206,Japanese Language and Culture 6,0.13942618279112085
33230,Mathematics 2,32513,Advanced Data Analytics Algorithms,0.13941184311587407
97404,French Language and Culture 4,97810,Italian Language and Culture 10,0.1393885594655538
97901,International Internship,97114,Developing Chinese Reading and Writing Skills 1,0.13935417897019098
97901,International Internship,97112,Language in Chinese Screen Studies,0.1393086088204733
32555,Fundamentals of Software Development,42913,Social and Information Network Analysis,0.13928062775687755
97203,Japanese Language and Culture 3,97809,Italian Language and Culture 9,0.13923184986362394
41130,Professional Practice Studio,976111,Contemporary China,0.13921649081267043
31256,Image Processing and Pattern Recognition,32513,Advanced Data Analytics Algorithms,0.13920324853223878
31265,Communication for IT Professionals,95003,TD: Sustainability in an interconnected world,0.13913178275373655
48033,Internet of Things,97203,Japanese Language and Culture 3,0.13907956516926923
31250,Introduction to Data Analytics,31260,Fundamentals of Interaction Design,0.13907956191175033
31269,Business Requirements Modelling,32567,Business Intelligence for Decision Support,0.1390403319505236
97601,German Language and Culture 1,CBK90497,French Language and Culture,0.1390314783253982
97601,German Language and Culture 1,CBK90490,French Language and Culture,0.1390314783253982
97601,German Language and Culture 1,CBK90488,Japanese Language and Culture,0.1390314783253982
97601,German Language and Culture 1,CBK90495,Japanese Language and Culture,0.1390314783253982
31777,Advanced Interaction Design,97208,Japanese Language and Identity,0.13897809325252253
976421,Contemporary Germany,97204,Japanese Language and Culture 4,0.13895159221490652
33230,Mathematics 2,31777,Advanced Interaction Design,0.13889041920297804
41039,Programming 1,41080,Theory of Computing Science,0.1388691167824444
97102,Chinese Language and Culture 2,976421,Contemporary Germany,0.13881454964264814
31269,Business Requirements Modelling,42028,Deep Learning and Convolutional Neural Network,0.13877710727169953
97406,French Language and Culture 6,CBK90487,Chinese Language and Culture,0.1387637473744293
97406,French Language and Culture 6,CBK90494,Chinese Language and Culture,0.1387637473744293
31777,Advanced Interaction Design,95563,Data Driven Storytelling Studio,0.13876012572990798
31260,Fundamentals of Interaction Design,99218,Intercultural Communication,0.1386897844532694
41043,Natural Language Processing,32555,Fundamentals of Software Development,0.13862392143993843
976451,Contemporary Spain,97510,Diaspora of the Hispanic Imagination,0.1386059796430766
97402,French Language and Culture 2,CBK90487,Chinese Language and Culture,0.13858693815178216
97402,French Language and Culture 2,CBK90494,Chinese Language and Culture,0.13858693815178216
97401,French Language and Culture 1,97810,Italian Language and Culture 10,0.13857077082106917
97403,French Language and Culture 3,97810,Italian Language and Culture 10,0.13857077082106917
97405,French Language and Culture 5,CBK90487,Chinese Language and Culture,0.13850031511380517
97405,French Language and Culture 5,CBK90494,Chinese Language and Culture,0.13850031511380517
97406,French Language and Culture 6,42177,Image Processing and Pattern Recognition,0.1384834206183665
97409,Francophone Cultures of Consumption,97809,Italian Language and Culture 9,0.13845042832100005
41040,Introduction to Artificial Intelligence,42177,Image Processing and Pattern Recognition,0.13833411304123175
31243,AI/Analytics Capstone Project B,43024,Introduction to Computational Intelligence,0.13832600596254696
31269,Business Requirements Modelling,41040,Introduction to Artificial Intelligence,0.13832096012400588
97109,Communicating About Chinese Media,97507,Human Rights in Hispanophone Societies,0.13830284777737653
41039,Programming 1,95003,TD: Sustainability in an interconnected world,0.13829380267978597
40005,Advanced iOS Development,31260,Fundamentals of Interaction Design,0.13828767751122176
97901,International Internship,97408,Show and Tell: Francophone Cultures on Display,0.1382493666483064
97502,Spanish Language and Culture 2,CBK90487,Chinese Language and Culture,0.13819668979478206
97501,Spanish Language and Culture 1,CBK90487,Chinese Language and Culture,0.13819668979478206
97502,Spanish Language and Culture 2,CBK90494,Chinese Language and Culture,0.13819668979478206
97501,Spanish Language and Culture 1,CBK90494,Chinese Language and Culture,0.13819668979478206
48023,Programming Fundamentals,41891,Cloud Computing Infrastructure,0.13818359110961614
976421,Contemporary Germany,97202,Japanese Language and Culture 2,0.1380530573672921
31243,AI/Analytics Capstone Project B,41043,Natural Language Processing,0.13801730184999803
31269,Business Requirements Modelling,97606,German Literature,0.13800013993176052
97406,French Language and Culture 6,97810,Italian Language and Culture 10,0.13789909520694324
97601,German Language and Culture 1,CBK90493,Italian Language and Culture,0.1378605350091301
97601,German Language and Culture 1,CBK90491,Spanish Language and Culture,0.1378605350091301
97601,German Language and Culture 1,CBK90498,Spanish Language and Culture,0.1378605350091301
97601,German Language and Culture 1,CBK90500,Italian Language and Culture,0.1378605350091301
976421,Contemporary Germany,97504,Spanish Language and Culture 4,0.13785981948665943
976421,Contemporary Germany,97804,Italian Language and Culture 4,0.13779096126746787
97509,Innocence and Experience in Hispanophone Societies,42913,Social and Information Network Analysis,0.13775687700492653
97402,French Language and Culture 2,97810,Italian Language and Culture 10,0.13772338770200324
97801,Italian Language and Culture 1,CBK90497,French Language and Culture,0.1377092588649472
97801,Italian Language and Culture 1,CBK90488,Japanese Language and Culture,0.1377092588649472
97801,Italian Language and Culture 1,CBK90495,Japanese Language and Culture,0.1377092588649472
97801,Italian Language and Culture 1,CBK90490,French Language and Culture,0.1377092588649472
31005,Machine Learning,42028,Deep Learning and Convolutional Neural Network,0.1377078420933676
31777,Advanced Interaction Design,97104,Chinese Language and Culture 4,0.1376781345802999
97405,French Language and Culture 5,97810,Italian Language and Culture 10,0.1376373044217004
48033,Internet of Things,49275,Neural Networks and Fuzzy Logic,0.1376343779284551
97109,Communicating About Chinese Media,97606,German Literature,0.137625075249446
976211,Contemporary Japan,32513,Advanced Data Analytics Algorithms,0.13759360921491962
31243,AI/Analytics Capstone Project B,42913,Social and Information Network Analysis,0.13758939067656564
976451,Contemporary Spain,97509,Innocence and Experience in Hispanophone Societies,0.13754795062682737
48033,Internet of Things,97504,Spanish Language and Culture 4,0.13745217814115174
31260,Fundamentals of Interaction Design,97603,German Language and Culture 3,0.13741467249880396
976421,Contemporary Germany,97503,Spanish Language and Culture 3,0.1373814826840484
31266,Introduction to Information Systems,81546,Innovation in Complex Systems,0.13736428602987744
97502,Spanish Language and Culture 2,97810,Italian Language and Culture 10,0.13733557102542487
97501,Spanish Language and Culture 1,97810,Italian Language and Culture 10,0.13733557102542487
95563,Data Driven Storytelling Studio,42177,Image Processing and Pattern Recognition,0.13732717381552756
97804,Italian Language and Culture 4,42904,Cloud Computing and Software as a Service,0.13731221727280837
41092,Network Fundamentals,31005,Machine Learning,0.13727888303812918
41001,Cloud Computing and Software as a Service,97804,Italian Language and Culture 4,0.13725118133392264
31260,Fundamentals of Interaction Design,97114,Developing Chinese Reading and Writing Skills 1,0.13723627119969434
97404,French Language and Culture 4,CBK90488,Japanese Language and Culture,0.137210906257746
97404,French Language and Culture 4,CBK90495,Japanese Language and Culture,0.137210906257746
31268,Web Systems,49275,Neural Networks and Fuzzy Logic,0.13713797996232835
31268,Web Systems,976111,Contemporary China,0.13699855305494885
48033,Internet of Things,97503,Spanish Language and Culture 3,0.13697525574528044
48033,Internet of Things,97206,Japanese Language and Culture 6,0.13696745098066748
99200,Intercultural Communication,976111,Contemporary China,0.13695692641577004
976421,Contemporary Germany,97803,Italian Language and Culture 3,0.13689924178354065
41130,Professional Practice Studio,32040,Industry Project,0.13687595101922684
97116,Chinese Business and Administrative Language,97805,Italy and Migration,0.13686072552091683
41039,Programming 1,32513,Advanced Data Analytics Algorithms,0.13683515286057238
31260,Fundamentals of Interaction Design,32144,Technology Research Preparation,0.1368246314795544
31268,Web Systems,976211,Contemporary Japan,0.13681448722428144
48033,Internet of Things,31748,Programming on the Internet,0.1367527859803054
31777,Advanced Interaction Design,97201,Japanese Language and Culture 1,0.13666718472090594
42177,Image Processing and Pattern Recognition,42173,Advanced Natural Language Processing,0.13663501732159697
31266,Introduction to Information Systems,97111,Chinese Festivals and Ceremonies,0.13659923677367752
97801,Italian Language and Culture 1,CBK90491,Spanish Language and Culture,0.13654945147313666
97801,Italian Language and Culture 1,CBK90498,Spanish Language and Culture,0.13654945147313666
97602,German Language and Culture 2,97809,Italian Language and Culture 9,0.13653237487376943
41080,Theory of Computing Science,976211,Contemporary Japan,0.13653031740882768
95003,TD: Sustainability in an interconnected world,976211,Contemporary Japan,0.13649135256763775
31266,Introduction to Information Systems,41130,Professional Practice Studio,0.13648954061273738
976111,Contemporary China,97208,Japanese Language and Identity,0.13647228445099394
41092,Network Fundamentals,976211,Contemporary Japan,0.13646764923264396
97116,Chinese Business and Administrative Language,97509,Innocence and Experience in Hispanophone Societies,0.13644168564641992
31777,Advanced Interaction Design,42174,Artificial Intelligence Studio,0.13642485664970472
97603,German Language and Culture 3,976211,Contemporary Japan,0.13640834208311828
97401,French Language and Culture 1,CBK90495,Japanese Language and Culture,0.1364058938416104
97401,French Language and Culture 1,CBK90488,Japanese Language and Culture,0.1364058938416104
97403,French Language and Culture 3,CBK90495,Japanese Language and Culture,0.1364058938416104
97403,French Language and Culture 3,CBK90488,Japanese Language and Culture,0.1364058938416104
31256,Image Processing and Pattern Recognition,97404,French Language and Culture 4,0.13639774687829578
31266,Introduction to Information Systems,49016,Technology and Innovation Management,0.13633479074879906
31005,Machine Learning,31777,Advanced Interaction Design,0.13633185090693611
95009,TD: Change-making for social impact,81547,Leadership in Innovation,0.13629448598568436
31256,Image Processing and Pattern Recognition,97206,Japanese Language and Culture 6,0.1362875482650225
48033,Internet of Things,97804,Italian Language and Culture 4,0.13627553810377546
32144,Technology Research Preparation,32933,Research Project,0.1362683790266434
97206,Japanese Language and Culture 6,42177,Image Processing and Pattern Recognition,0.13614594053918117
32555,Fundamentals of Software Development,42850,Natural Language Processing Algorithms,0.13613548054353627
97404,French Language and Culture 4,CBK90498,Spanish Language and Culture,0.13605529606402023
97404,French Language and Culture 4,CBK90491,Spanish Language and Culture,0.13605529606402023
97404,French Language and Culture 4,CBK90493,Italian Language and Culture,0.13605529606402023
97404,French Language and Culture 4,CBK90500,Italian Language and Culture,0.13605529606402023
97404,French Language and Culture 4,42177,Image Processing and Pattern Recognition,0.13602873991113734
97209,Japanese Media and Current Issues,32144,Technology Research Preparation,0.13599230453845776
97802,Italian Language and Culture 2,42904,Cloud Computing and Software as a Service,0.13597630735925934
31260,Fundamentals of Interaction Design,976421,Contemporary Germany,0.1359483833984914
41001,Cloud Computing and Software as a Service,97802,Italian Language and Culture 2,0.13591586523873483
31256,Image Processing and Pattern Recognition,97409,Francophone Cultures of Consumption,0.13590296909496377
97803,Italian Language and Culture 3,42904,Cloud Computing and Software as a Service,0.1358838178662695
977917,In-country Contemporary Society Study,976431,Contemporary Italy,0.13584284612323844
977917,In-country Contemporary Society Study,32040,Industry Project,0.1358255377364126
41001,Cloud Computing and Software as a Service,97803,Italian Language and Culture 3,0.1358234168577681
31005,Machine Learning,97409,Francophone Cultures of Consumption,0.13580471249057635
43024,Introduction to Computational Intelligence,43008,Reinforcement Learning,0.13579607240417868
97504,Spanish Language and Culture 4,97809,Italian Language and Culture 9,0.13576894947657292
97605,German Today,42177,Image Processing and Pattern Recognition,0.1357540977199885
97208,Japanese Language and Identity,97509,Innocence and Experience in Hispanophone Societies,0.13574823090409915
97406,French Language and Culture 6,CBK90488,Japanese Language and Culture,0.1357447117469047
97406,French Language and Culture 6,CBK90495,Japanese Language and Culture,0.1357447117469047
41004,AI/Analytics Capstone Project,976211,Contemporary Japan,0.13572129785435816
31266,Introduction to Information Systems,977917,In-country Contemporary Society Study,0.13569121060911024
31005,Machine Learning,32555,Fundamentals of Software Development,0.13567607753331834
31266,Introduction to Information Systems,41020,Human-centred Design Methods,0.13567244204317017
48033,Internet of Things,97210,Transcultural Communication in Japanese,0.13565909342395321
31260,Fundamentals of Interaction Design,42913,Social and Information Network Analysis,0.13565554583867617
31256,Image Processing and Pattern Recognition,97401,French Language and Culture 1,0.13559750524470665
31256,Image Processing and Pattern Recognition,97403,French Language and Culture 3,0.13559750524470665
40002,Architecting on AWS,40004,Application Development using GCP,0.13558047086340072
97402,French Language and Culture 2,CBK90488,Japanese Language and Culture,0.13557174930234292
97402,French Language and Culture 2,CBK90495,Japanese Language and Culture,0.13557174930234292
97510,Diaspora of the Hispanic Imagination,32144,Technology Research Preparation,0.13556197658500246
42904,Cloud Computing and Software as a Service,42174,Artificial Intelligence Studio,0.13548744036640134
97405,French Language and Culture 5,CBK90495,Japanese Language and Culture,0.13548701089232362
97405,French Language and Culture 5,CBK90488,Japanese Language and Culture,0.13548701089232362
41001,Cloud Computing and Software as a Service,42174,Artificial Intelligence Studio,0.1354272155495989
31777,Advanced Interaction Design,97101,Chinese Language and Culture 1,0.13542673042593562
97210,Transcultural Communication in Japanese,42904,Cloud Computing and Software as a Service,0.13541594306397628
41001,Cloud Computing and Software as a Service,97210,Transcultural Communication in Japanese,0.13535575002806755
33130,Mathematics 1,31260,Fundamentals of Interaction Design,0.1353396472843044
97801,Italian Language and Culture 1,CBK90492,German Language and Culture,0.13530349965867666
97801,Italian Language and Culture 1,CBK90499,German Language and Culture,0.13530349965867666
97503,Spanish Language and Culture 3,97809,Italian Language and Culture 9,0.13529786743520433
976421,Contemporary Germany,97802,Italian Language and Culture 2,0.135287422256964
97403,French Language and Culture 3,CBK90493,Italian Language and Culture,0.13525706357944786
97403,French Language and Culture 3,CBK90491,Spanish Language and Culture,0.13525706357944786
97403,French Language and Culture 3,CBK90498,Spanish Language and Culture,0.13525706357944786
97401,French Language and Culture 1,CBK90491,Spanish Language and Culture,0.13525706357944786
97401,French Language and Culture 1,CBK90498,Spanish Language and Culture,0.13525706357944786
97401,French Language and Culture 1,CBK90500,Italian Language and Culture,0.13525706357944786
97403,French Language and Culture 3,CBK90500,Italian Language and Culture,0.13525706357944786
97401,French Language and Culture 1,CBK90493,Italian Language and Culture,0.13525706357944786
81546,Innovation in Complex Systems,99218,Intercultural Communication,0.13525646034598077
97403,French Language and Culture 3,42177,Image Processing and Pattern Recognition,0.13523066323074545
97401,French Language and Culture 1,42177,Image Processing and Pattern Recognition,0.13523066323074545
31269,Business Requirements Modelling,97113,Chinese Culture and Heritage,0.1352304225488949
95563,Data Driven Storytelling Studio,32040,Industry Project,0.13521803640424335
97502,Spanish Language and Culture 2,CBK90495,Japanese Language and Culture,0.1351899914460367
97502,Spanish Language and Culture 2,CBK90497,French Language and Culture,0.1351899914460367
97501,Spanish Language and Culture 1,CBK90495,Japanese Language and Culture,0.1351899914460367
97501,Spanish Language and Culture 1,CBK90490,French Language and Culture,0.1351899914460367
97501,Spanish Language and Culture 1,CBK90497,French Language and Culture,0.1351899914460367
97501,Spanish Language and Culture 1,CBK90488,Japanese Language and Culture,0.1351899914460367
97502,Spanish Language and Culture 2,CBK90490,French Language and Culture,0.1351899914460367
97502,Spanish Language and Culture 2,CBK90488,Japanese Language and Culture,0.1351899914460367
31266,Introduction to Information Systems,48024,Programming 2,0.13514442705755
31260,Fundamentals of Interaction Design,97806,Italian Popular Culture,0.13504261387107344
41889,Application Development in the iOS Environment,97201,Japanese Language and Culture 1,0.1350397386181565
97605,German Today,32144,Technology Research Preparation,0.13503183410695851
95004,TD: Technologies reimagined in a complex world,31777,Advanced Interaction Design,0.13503105753278616
33230,Mathematics 2,977917,In-country Contemporary Society Study,0.13500393658129153
41891,Cloud Computing Infrastructure,32513,Advanced Data Analytics Algorithms,0.13494542029161935
31256,Image Processing and Pattern Recognition,97406,French Language and Culture 6,0.13494024154421969
97404,French Language and Culture 4,CBK90492,German Language and Culture,0.13481385319355063
97404,French Language and Culture 4,CBK90499,German Language and Culture,0.13481385319355063
31256,Image Processing and Pattern Recognition,97402,French Language and Culture 2,0.1347683041350427
99200,Intercultural Communication,976421,Contemporary Germany,0.13475702608003517
977917,In-country Contemporary Society Study,97113,Chinese Culture and Heritage,0.13471357203817216
31256,Image Processing and Pattern Recognition,97405,French Language and Culture 5,0.13468406791420637
31265,Communication for IT Professionals,97109,Communicating About Chinese Media,0.13467287212318174
48023,Programming Fundamentals,97407,Francophone Identities in Conflict,0.13467180522242556
33230,Mathematics 2,42172,Introduction to Artificial Intelligence,0.13464009403496324
31005,Machine Learning,40006,iOS industry Studio,0.13463980402898948
43008,Reinforcement Learning,42174,Artificial Intelligence Studio,0.13461349536996828
97406,French Language and Culture 6,CBK90491,Spanish Language and Culture,0.13460145005643512
97406,French Language and Culture 6,CBK90493,Italian Language and Culture,0.13460145005643512
97406,French Language and Culture 6,CBK90498,Spanish Language and Culture,0.13460145005643512
97406,French Language and Culture 6,CBK90500,Italian Language and Culture,0.13460145005643512
31271,Database Fundamentals,48023,Programming Fundamentals,0.13459868443427625
31250,Introduction to Data Analytics,32555,Fundamentals of Software Development,0.13454049750766597
97505,Spanish Language and Culture 5,CBK90494,Chinese Language and Culture,0.13450240087110504
97505,Spanish Language and Culture 5,CBK90487,Chinese Language and Culture,0.13450240087110504
97402,French Language and Culture 2,CBK90493,Italian Language and Culture,0.13442994432671854
97402,French Language and Culture 2,CBK90498,Spanish Language and Culture,0.13442994432671854
97402,French Language and Culture 2,CBK90491,Spanish Language and Culture,0.13442994432671854
97402,French Language and Culture 2,CBK90500,Italian Language and Culture,0.13442994432671854
97402,French Language and Culture 2,42177,Image Processing and Pattern Recognition,0.1344037054205028
31256,Image Processing and Pattern Recognition,97502,Spanish Language and Culture 2,0.13438880870808698
31256,Image Processing and Pattern Recognition,97501,Spanish Language and Culture 1,0.13438880870808698
95004,TD: Technologies reimagined in a complex world,49016,Technology and Innovation Management,0.13437591500204837
32555,Fundamentals of Software Development,32040,Industry Project,0.1343661984262491
97405,French Language and Culture 5,CBK90500,Italian Language and Culture,0.13434591959590367
97405,French Language and Culture 5,CBK90493,Italian Language and Culture,0.13434591959590367
97405,French Language and Culture 5,CBK90491,Spanish Language and Culture,0.13434591959590367
97405,French Language and Culture 5,CBK90498,Spanish Language and Culture,0.13434591959590367
97405,French Language and Culture 5,42177,Image Processing and Pattern Recognition,0.13431969709017846
977917,In-country Contemporary Society Study,32555,Fundamentals of Software Development,0.13428991483582642
31777,Advanced Interaction Design,97105,Chinese Language and Culture 5,0.1342041998092802
976431,Contemporary Italy,42904,Cloud Computing and Software as a Service,0.13419690645732055
32513,Advanced Data Analytics Algorithms,42913,Social and Information Network Analysis,0.13419587843991662
31269,Business Requirements Modelling,97111,Chinese Festivals and Ceremonies,0.13414668417543835
97506,Spanish Language and Culture 6,CBK90494,Chinese Language and Culture,0.13413958964902933
97506,Spanish Language and Culture 6,CBK90487,Chinese Language and Culture,0.13413958964902933
41001,Cloud Computing and Software as a Service,976431,Contemporary Italy,0.1341372552890278
97501,Spanish Language and Culture 1,CBK90493,Italian Language and Culture,0.13405140169055998
97502,Spanish Language and Culture 2,CBK90500,Italian Language and Culture,0.13405140169055998
97501,Spanish Language and Culture 1,CBK90500,Italian Language and Culture,0.13405140169055998
97502,Spanish Language and Culture 2,CBK90493,Italian Language and Culture,0.13405140169055998
99200,Intercultural Communication,976211,Contemporary Japan,0.13404557704728304
31005,Machine Learning,41080,Theory of Computing Science,0.13402991535845926
97501,Spanish Language and Culture 1,42177,Image Processing and Pattern Recognition,0.13402523667074492
97502,Spanish Language and Culture 2,42177,Image Processing and Pattern Recognition,0.13402523667074492
97403,French Language and Culture 3,CBK90499,German Language and Culture,0.13402290421837204
97403,French Language and Culture 3,CBK90492,German Language and Culture,0.13402290421837204
97401,French Language and Culture 1,CBK90492,German Language and Culture,0.13402290421837204
97401,French Language and Culture 1,CBK90499,German Language and Culture,0.13402290421837204
43008,Reinforcement Learning,31260,Fundamentals of Interaction Design,0.1339889510128843
97116,Chinese Business and Administrative Language,97808,Italian Language and the Arts,0.13389607599078165
31266,Introduction to Information Systems,976411,Contemporary France,0.13387319825031563
48033,Internet of Things,40002,Architecting on AWS,0.13373093913184522
48023,Programming Fundamentals,99218,Intercultural Communication,0.13366435981994754
97505,Spanish Language and Culture 5,97810,Italian Language and Culture 10,0.13366430162223222
97404,French Language and Culture 4,32040,Industry Project,0.1336597724042844
95003,TD: Sustainability in an interconnected world,97112,Language in Chinese Screen Studies,0.13363794208812435
97608,German Popular Music,97807,Italophone Literature(s),0.13359841899477404
42028,Deep Learning and Convolutional Neural Network,32513,Advanced Data Analytics Algorithms,0.13359151218064325
31005,Machine Learning,32567,Business Intelligence for Decision Support,0.13356639484495045
977917,In-country Contemporary Society Study,97207,Japanese Films and Popular Culture,0.13354513485248296
97901,International Internship,97407,Francophone Identities in Conflict,0.1334656502443603
41025,Introduction to Software Development,31260,Fundamentals of Interaction Design,0.1334253686235938
31265,Communication for IT Professionals,42172,Introduction to Artificial Intelligence,0.13339300617650338
31777,Advanced Interaction Design,97106,Chinese Language and Culture 6,0.1333807298904005
97406,French Language and Culture 6,CBK90499,German Language and Culture,0.13337327287141174
97406,French Language and Culture 6,CBK90492,German Language and Culture,0.13337327287141174
42177,Image Processing and Pattern Recognition,32933,Research Project,0.1333353150817974
97506,Spanish Language and Culture 6,97810,Italian Language and Culture 10,0.13330375111677376
976421,Contemporary Germany,32555,Fundamentals of Software Development,0.13322058353529245
97116,Chinese Business and Administrative Language,97208,Japanese Language and Identity,0.13321602426554174
97402,French Language and Culture 2,CBK90499,German Language and Culture,0.13320333205369464
97402,French Language and Culture 2,CBK90492,German Language and Culture,0.13320333205369464
97208,Japanese Language and Identity,97510,Diaspora of the Hispanic Imagination,0.13320165579237614
32130,Fundamentals of Data Analytics,42174,Artificial Intelligence Studio,0.13315207791365416
97405,French Language and Culture 5,CBK90499,German Language and Culture,0.13312007401044013
97405,French Language and Culture 5,CBK90492,German Language and Culture,0.13312007401044013
41043,Natural Language Processing,32513,Advanced Data Analytics Algorithms,0.1331200426814122
31777,Advanced Interaction Design,97103,Chinese Language and Culture 3,0.13310924686556314
48023,Programming Fundamentals,95563,Data Driven Storytelling Studio,0.13309889190268437
48033,Internet of Things,97115,Developing Chinese Reading and Writing Skills 2,0.13306490718191752
31265,Communication for IT Professionals,57304,The Ethics of Data and AI,0.13302402407163397
31005,Machine Learning,97401,French Language and Culture 1,0.13297821004776275
31005,Machine Learning,97403,French Language and Culture 3,0.13297821004776275
41130,Professional Practice Studio,976421,Contemporary Germany,0.13296771670770957
41092,Network Fundamentals,41004,AI/Analytics Capstone Project,0.13295885171140634
40004,Application Development using GCP,32555,Fundamentals of Software Development,0.1329518231743124
31272,Project Management and the Professional,41043,Natural Language Processing,0.13290402682500546
41040,Introduction to Artificial Intelligence,31256,Image Processing and Pattern Recognition,0.1328602998867344
97501,Spanish Language and Culture 1,CBK90499,German Language and Culture,0.13282824344740793
97501,Spanish Language and Culture 1,CBK90492,German Language and Culture,0.13282824344740793
97502,Spanish Language and Culture 2,CBK90492,German Language and Culture,0.13282824344740793
97502,Spanish Language and Culture 2,CBK90499,German Language and Culture,0.13282824344740793
31265,Communication for IT Professionals,42028,Deep Learning and Convolutional Neural Network,0.1327844686925726
48033,Internet of Things,97204,Japanese Language and Culture 4,0.13272320543747143
97901,International Internship,97601,German Language and Culture 1,0.1326442187141983
41026,Advanced Software Development,32933,Research Project,0.13264107834401997
41043,Natural Language Processing,42904,Cloud Computing and Software as a Service,0.13261284523347028
41889,Application Development in the iOS Environment,97801,Italian Language and Culture 1,0.13260998581181382
31777,Advanced Interaction Design,97206,Japanese Language and Culture 6,0.13260688147485072
31243,AI/Analytics Capstone Project B,42028,Deep Learning and Convolutional Neural Network,0.13258693128322233
97607,German Film,976211,Contemporary Japan,0.13257231621342777
41043,Natural Language Processing,41001,Cloud Computing and Software as a Service,0.1325538981879859
31005,Machine Learning,97201,Japanese Language and Culture 1,0.13252502332835236
31268,Web Systems,99218,Intercultural Communication,0.13247127052965355
97901,International Internship,97410,Places and Spaces of the Francophone World,0.13246370848539515
31256,Image Processing and Pattern Recognition,97101,Chinese Language and Culture 1,0.1324605141979614
43023,Emerging Topics in Artificial Intelligence,42177,Image Processing and Pattern Recognition,0.13244399480751573
31777,Advanced Interaction Design,97205,Japanese Language and Culture 5,0.13240538728429585
97201,Japanese Language and Culture 1,CBK90494,Chinese Language and Culture,0.13237894251334306
97201,Japanese Language and Culture 1,CBK90487,Chinese Language and Culture,0.13237894251334306
41889,Application Development in the iOS Environment,31260,Fundamentals of Interaction Design,0.13237090209419655
97101,Chinese Language and Culture 1,42177,Image Processing and Pattern Recognition,0.13235209740447917
31271,Database Fundamentals,31272,Project Management and the Professional,0.13234943929959558
41039,Programming 1,41130,Professional Practice Studio,0.13234049845924348
48033,Internet of Things,97114,Developing Chinese Reading and Writing Skills 1,0.13228570686165736
97408,Show and Tell: Francophone Cultures on Display,976421,Contemporary Germany,0.132282347133047
33130,Mathematics 1,31777,Advanced Interaction Design,0.13227437211400836
31777,Advanced Interaction Design,97102,Chinese Language and Culture 2,0.13226517611921484
41889,Application Development in the iOS Environment,42050,SAS Predictive Business Analytics,0.1322404036073384
41004,AI/Analytics Capstone Project,49275,Neural Networks and Fuzzy Logic,0.13223537660197057
31272,Project Management and the Professional,97210,Transcultural Communication in Japanese,0.13222493939032956
97115,Developing Chinese Reading and Writing Skills 2,976421,Contemporary Germany,0.13220556602219297
48023,Programming Fundamentals,97410,Places and Spaces of the Francophone World,0.13220491817359448
31005,Machine Learning,97901,International Internship,0.13219926489206743
31005,Machine Learning,97402,French Language and Culture 2,0.1321650263602477
48023,Programming Fundamentals,97408,Show and Tell: Francophone Cultures on Display,0.1321586500743707
97407,Francophone Identities in Conflict,976421,Contemporary Germany,0.13213877844992894
41040,Introduction to Artificial Intelligence,31243,AI/Analytics Capstone Project B,0.13210330606216222
31256,Image Processing and Pattern Recognition,97202,Japanese Language and Culture 2,0.1320923538991789
31005,Machine Learning,99218,Intercultural Communication,0.13205557627869083
41039,Programming 1,976111,Contemporary China,0.13200965395780034
97112,Language in Chinese Screen Studies,976451,Contemporary Spain,0.13197013954121772
97202,Japanese Language and Culture 2,42177,Image Processing and Pattern Recognition,0.13195510513306036
31265,Communication for IT Professionals,41020,Human-centred Design Methods,0.1319276122274377
48033,Internet of Things,49016,Technology and Innovation Management,0.13190901179003153
97201,Japanese Language and Culture 1,42904,Cloud Computing and Software as a Service,0.13187652090615853
31265,Communication for IT Professionals,97410,Places and Spaces of the Francophone World,0.13184449462936534
41001,Cloud Computing and Software as a Service,97201,Japanese Language and Culture 1,0.1318179011603678
31005,Machine Learning,97502,Spanish Language and Culture 2,0.13179286152943606
31005,Machine Learning,97501,Spanish Language and Culture 1,0.13179286152943606
48033,Internet of Things,97202,Japanese Language and Culture 2,0.13170847106180697
41039,Programming 1,97504,Spanish Language and Culture 4,0.1317016516496036
97505,Spanish Language and Culture 5,CBK90495,Japanese Language and Culture,0.13157607790923112
97505,Spanish Language and Culture 5,CBK90488,Japanese Language and Culture,0.13157607790923112
97505,Spanish Language and Culture 5,CBK90497,French Language and Culture,0.13157607790923112
97505,Spanish Language and Culture 5,CBK90490,French Language and Culture,0.13157607790923112
